Date,company name,open,high,low,volume,closing,avg_price_1,avg_volume_26,std_price_27,ROC_30,gold,Economic indicators: inflation rates,Econmic indicators: interest rates,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
1/5/2023,Osisko Gold Royalties Ltd,-1.1593886,-1.082139854,-1.054635249,-0.425613821,-0.986508182,-0.998061736,0,0,-0.122573112,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Eldorado Gold Corporation,-1.295498444,-1.372675836,-1.2857441,0.10136855477723263,-1.270594201,-1.130520613,0,0,-0.33106302,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,IAMGOLD Corporation,0.15370340563444762,0.316296981,0.15778279135731707,1.0120838350708297,0.4774234026079194,0.40434776802693917,0,0,-0.000825465,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,"Coeur Mining, Inc.",0.7322760432768983,0.6983032806627427,0.7827749987100945,-0.443733256,0.8627013319620832,0.9172759298460967,0,0,-0.00958331,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Equinox Gold Corp.,-1.555003245,-1.593602515,-1.583048313,-0.195794373,-1.473256196,-1.333288027,0,0,-0.169753937,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Orla Mining Ltd.,-0.278616321,-0.071437246,-0.213338821,-0.840028762,0.022635033,-0.048368992,0,0,0.15973334000318926,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Sandstorm Gold Ltd.,0.7229993964770073,0.8315250471040272,0.7489631386208244,0.6173244655206048,0.9904511771917679,0.8280736959357021,0,0,0.102072548,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Centerra Gold Inc.,-0.779678451,-0.695118067,-0.735140977,-0.551148614,-0.553669507,-0.687183874,0,0,-0.052160064,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Seabridge Gold Inc.,1.1266351849737046,0.9586089479263119,1.0139061787238635,-0.67773342,1.0704529422986477,1.2411380157912526,0,0,0.040875644,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,DRDGOLD Limited,-1.033641553,-0.852280888,-1.005315496,-0.204613765,-0.813363257,-0.91529684,0,0,-0.054583249,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,Caledonia Mining Corporation Plc,0.1743801572212196,0.08996875,0.086098171,-0.24596683,0.067086447,0.14003539176145965,0,0,0.030758872,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,"Idaho Strategic Resources, Inc.",0.7726757428702846,0.6777277336923383,0.9245366340537716,-0.487798794,0.9805518036543964,0.7527289798318302,0,0,-0.127797903,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2023,"Contango Ore, Inc.",-0.124468415,-0.135868512,-0.204009266,-0.407860832,-0.306033053,-0.121395186,0,0,0.074096355,-1.788161345,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Newmont Corporation,1.872543999,1.922888246,1.828135453,-0.311963362,1.918366492,1.611423185,0,0,0.1997043,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Agnico Eagle Mine,1.089932821,1.087196784,1.088163198,0.171965513,1.104322387,0.906721159,0,0,-0.018534719,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Barrick Gold Cor,1.3502015,1.235381091,1.091243287,0.906601774,1.277264442,1.091440467,0,0,0.027247319,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Wheaton Precious Metals Corp.,-0.715613109,-0.605601318,-0.721558567,1.635224819,-0.523642521,-0.950214248,0,0,-0.149128218,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Franco-Nevada Corporation,0.328215387,0.267564478,0.223281097,1.123842872,0.132651555,0.131321077,0,0,0.276607587,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Gold Fields Limited,-0.788276657,-0.752900968,-0.779256583,0.654347556,-0.730850864,-0.964898819,0,0,-0.19329093,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,AngloGold Ashant,0.26272560584221194,0.21184842873325782,0.26401314304363843,0.017204394,0.26007085363011817,0.15343558563142806,0,0,0.009313705,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Kinross Gold Corporation,-0.746360866,-0.669181822,-0.751694371,1.1994684381149898,-0.586498059,-0.813856852,0,0,-0.230375986,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Alamos Gold Inc.,-1.183057819,-1.190704446,-1.213427843,0.6267305382512566,-1.191893304,-1.262412901,0,0,-0.260735719,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Harmony Gold Mining Company Limited,-0.693239495,-0.742610359,-0.700620953,-0.024567612,-0.708535361,-0.79424976,0,0,-0.331205715,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Pan American Silver Corp.,1.217899972864844,1.132692365,1.0375537719992856,0.10943997021867728,1.1569189210659927,0.9237790166756453,0,0,0.069956261,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Endeavour Mining plc,0.6853150833034429,0.7085298304726588,0.6594498856815675,-0.017783458,0.7652209672687289,0.6020221086120321,0,0,0.2196265785698624,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Osisko Gold Royalties Ltd,-0.933638031,-0.98365843,-0.953509216,0.7933195757101285,-0.920436021,-0.984865246,0,0,-0.122573112,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Eldorado Gold Corporation,-1.095678985,-1.095470846,-1.160151614,-0.304818794,-1.097294257,-1.271615622,0,0,-0.33106302,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,IAMGOLD Corporation,0.5569985800514379,0.6584514599276619,0.41502143076971176,1.1364291914715556,0.2612316731250875,0.4763155247289637,0,0,-0.000825465,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,"Coeur Mining, Inc.",0.9664697602805665,1.0923536876814506,1.024038152,-0.326093618,1.1359076,0.8626994403305852,0,0,-0.00958331,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Equinox Gold Corp.,-1.262415274,-1.418730075,-1.363349674,0.039711731437409144,-1.335943415,-1.470443806,0,0,-0.169753937,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Orla Mining Ltd.,0.1272519765038469,0.17955848249332584,0.12378004516633648,-1.02801447,0.2911206424003944,0.018838449,0,0,0.15973334000318926,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Sandstorm Gold Ltd.,1.2085348576384611,1.126570103751091,1.2205987229792168,0.4580305736269627,1.1734003575268412,0.9879988507105463,0,0,0.102072548,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Centerra Gold Inc.,-0.439509499,-0.360681754,-0.458951361,-0.315474135,-0.335320969,-0.553000041,0,0,-0.052160064,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Seabridge Gold Inc.,1.2669289592400461,1.238430862,1.2174413052222113,-0.253160639,1.2761658174051393,1.0685703454454916,0,0,0.040875644,-1.302447885,1.949617425283261,-2.052406955,0,1,0,0,0,1,0,0,0,0,0,0
1/6/2023,DRDGOLD Limited,-0.803966112,-0.684317408,-0.805906232,-0.077562427,-0.635146507,-0.816278496,0,0,-0.054583249,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,Caledonia Mining Corporation Plc,0.243093962,0.36287395810154527,0.3738386521891932,-0.151962914,0.48781765161348445,0.066216467,0,0,0.030758872,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,"Idaho Strategic Resources, Inc.",1.0483733461927238,0.7831340296520075,0.9245366340537716,-0.156214369,0.7657850568403867,0.9899170177475901,0,0,-0.127797903,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2023,"Contango Ore, Inc.",-0.146889608,-0.243745594,-0.148626266,-0.369758651,-0.245677609,-0.309235541,0,0,0.074096355,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Newmont Corporation,1.872543999,1.922888246,1.828135453,-0.311963362,1.918366492,1.915049636,0,0,0.1997043,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Agnico Eagle Mine,1.089932821,1.087196784,1.088163198,0.171965513,1.104322387,1.107020434,0,0,-0.018534719,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Barrick Gold Cor,1.3502015,1.235381091,1.091243287,0.906601774,1.277264442,1.277772886,0,0,0.027247319,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Wheaton Precious Metals Corp.,-0.715613109,-0.605601318,-0.721558567,1.635224819,-0.523642521,-0.52046012,0,0,-0.149128218,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Franco-Nevada Corporation,0.328215387,0.267564478,0.223281097,1.123842872,0.132651555,0.127336928,0,0,0.276607587,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Gold Fields Limited,-0.788276657,-0.752900968,-0.779256583,0.654347556,-0.730850864,-0.728574924,0,0,-0.19329093,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,AngloGold Ashant,0.26272560584221194,0.21184842873325782,0.26401314304363843,0.017204394,0.26007085363011817,0.25825326040545094,0,0,0.009313705,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Kinross Gold Corporation,-0.746360866,-0.669181822,-0.751694371,1.1994684381149898,-0.586498059,-0.583426031,0,0,-0.230375986,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Alamos Gold Inc.,-1.183057819,-1.190704446,-1.213427843,0.6267305382512566,-1.191893304,-1.189305434,0,0,-0.260735719,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Harmony Gold Mining Company Limited,-0.693239495,-0.742610359,-0.700620953,-0.024567612,-0.708535361,-0.706223039,0,0,-0.331205715,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Pan American Silver Corp.,1.217899972864844,1.132692365,1.0375537719992856,0.10943997021867728,1.1569189210659927,1.1558230696177805,0,0,0.069956261,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Endeavour Mining plc,0.6853150833034429,0.7085298304726588,0.6594498856815675,-0.017783458,0.7652209672687289,0.7624847163116926,0,0,0.2196265785698624,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Osisko Gold Royalties Ltd,-0.933638031,-0.98365843,-0.953509216,0.7933195757101285,-0.920436021,-0.918882801,0,0,-0.122573112,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Eldorado Gold Corporation,-1.095678985,-1.095470846,-1.160151614,-0.304818794,-1.097294257,-1.097321787,0,0,-0.33106302,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,IAMGOLD Corporation,0.5569985800514379,0.6584514599276619,0.41502143076971176,1.1364291914715556,0.2612316731250875,0.2604122546228901,0,0,-0.000825465,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,"Coeur Mining, Inc.",0.9664697602805665,1.0923536876814506,1.024038152,-0.326093618,1.1359076,1.1355818879081414,0,0,-0.00958331,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Equinox Gold Corp.,-1.262415274,-1.418730075,-1.363349674,0.039711731437409144,-1.335943415,-1.333288027,0,0,-0.169753937,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Orla Mining Ltd.,0.1272519765038469,0.17955848249332584,0.12378004516633648,-1.02801447,0.2911206424003944,0.28766821450280083,0,0,0.15973334000318926,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Sandstorm Gold Ltd.,1.2085348576384611,1.126570103751091,1.2205987229792168,0.4580305736269627,1.1734003575268412,1.1707704561675105,0,0,0.102072548,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Centerra Gold Inc.,-0.439509499,-0.360681754,-0.458951361,-0.315474135,-0.335320969,-0.334951311,0,0,-0.052160064,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Seabridge Gold Inc.,1.2669289592400461,1.238430862,1.2174413052222113,-0.253160639,1.2761658174051393,1.2740080482380651,0,0,0.040875644,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,DRDGOLD Limited,-0.803966112,-0.684317408,-0.805906232,-0.077562427,-0.635146507,-0.638045477,0,0,-0.054583249,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,Caledonia Mining Corporation Plc,0.243093962,0.36287395810154527,0.3738386521891932,-0.151962914,0.48781765161348445,0.4864164998684756,0,0,0.030758872,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,"Idaho Strategic Resources, Inc.",1.0483733461927238,0.7831340296520075,0.9245366340537716,-0.156214369,0.7657850568403867,0.7742915287332623,0,0,-0.127797903,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,"Contango Ore, Inc.",-0.146889608,-0.243745594,-0.148626266,-0.369758651,-0.245677609,-0.248858284,0,0,0.074096355,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Newmont Corporation,1.872543999,1.922888246,1.828135453,-0.311963362,1.918366492,1.915049636,0,0,0.1997043,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Agnico Eagle Mine,1.089932821,1.087196784,1.088163198,0.171965513,1.104322387,1.107020434,0,0,-0.018534719,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Barrick Gold Cor,1.3502015,1.235381091,1.091243287,0.906601774,1.277264442,1.277772886,0,0,0.027247319,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Wheaton Precious Metals Corp.,-0.715613109,-0.605601318,-0.721558567,1.635224819,-0.523642521,-0.52046012,0,0,-0.149128218,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Franco-Nevada Corporation,0.328215387,0.267564478,0.223281097,1.123842872,0.132651555,0.127336928,0,0,0.276607587,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Gold Fields Limited,-0.788276657,-0.752900968,-0.779256583,0.654347556,-0.730850864,-0.728574924,0,0,-0.19329093,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,AngloGold Ashant,0.26272560584221194,0.21184842873325782,0.26401314304363843,0.017204394,0.26007085363011817,0.25825326040545094,0,0,0.009313705,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Kinross Gold Corporation,-0.746360866,-0.669181822,-0.751694371,1.1994684381149898,-0.586498059,-0.583426031,0,0,-0.230375986,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Alamos Gold Inc.,-1.183057819,-1.190704446,-1.213427843,0.6267305382512566,-1.191893304,-1.189305434,0,0,-0.260735719,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Harmony Gold Mining Company Limited,-0.693239495,-0.742610359,-0.700620953,-0.024567612,-0.708535361,-0.706223039,0,0,-0.331205715,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Pan American Silver Corp.,1.217899972864844,1.132692365,1.0375537719992856,0.10943997021867728,1.1569189210659927,1.1558230696177805,0,0,0.069956261,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Endeavour Mining plc,0.6853150833034429,0.7085298304726588,0.6594498856815675,-0.017783458,0.7652209672687289,0.7624847163116926,0,0,0.2196265785698624,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Osisko Gold Royalties Ltd,-0.933638031,-0.98365843,-0.953509216,0.7933195757101285,-0.920436021,-0.918882801,0,0,-0.122573112,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Eldorado Gold Corporation,-1.095678985,-1.095470846,-1.160151614,-0.304818794,-1.097294257,-1.097321787,0,0,-0.33106302,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,IAMGOLD Corporation,0.5569985800514379,0.6584514599276619,0.41502143076971176,1.1364291914715556,0.2612316731250875,0.2604122546228901,0,0,-0.000825465,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Coeur Mining, Inc.",0.9664697602805665,1.0923536876814506,1.024038152,-0.326093618,1.1359076,1.1355818879081414,0,0,-0.00958331,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Equinox Gold Corp.,-1.262415274,-1.418730075,-1.363349674,0.039711731437409144,-1.335943415,-1.333288027,0,0,-0.169753937,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Orla Mining Ltd.,0.1272519765038469,0.17955848249332584,0.12378004516633648,-1.02801447,0.2911206424003944,0.28766821450280083,0,0,0.15973334000318926,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Sandstorm Gold Ltd.,1.2085348576384611,1.126570103751091,1.2205987229792168,0.4580305736269627,1.1734003575268412,1.1707704561675105,0,0,0.102072548,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Centerra Gold Inc.,-0.439509499,-0.360681754,-0.458951361,-0.315474135,-0.335320969,-0.334951311,0,0,-0.052160064,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Seabridge Gold Inc.,1.2669289592400461,1.238430862,1.2174413052222113,-0.253160639,1.2761658174051393,1.2740080482380651,0,0,0.040875644,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,DRDGOLD Limited,-0.803966112,-0.684317408,-0.805906232,-0.077562427,-0.635146507,-0.638045477,0,0,-0.054583249,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Caledonia Mining Corporation Plc,0.243093962,0.36287395810154527,0.3738386521891932,-0.151962914,0.48781765161348445,0.4864164998684756,0,0,0.030758872,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Idaho Strategic Resources, Inc.",1.0483733461927238,0.7831340296520075,0.9245366340537716,-0.156214369,0.7657850568403867,0.7742915287332623,0,0,-0.127797903,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Contango Ore, Inc.",-0.146889608,-0.243745594,-0.148626266,-0.369758651,-0.245677609,-0.248858284,0,0,0.074096355,-1.302447885,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2023,Newmont Corporation,1.972506995,1.882201286,1.958891022,-0.29281027,1.821833409,1.915049636,0,0,0.1997043,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Agnico Eagle Mine,1.212016983,1.158712643,1.104444538,-0.17304849,0.952091115,1.107020434,0,0,-0.018534719,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Barrick Gold Cor,1.437918259,1.377957588,1.412987218,0.339637368,1.22705354,1.277772886,0,0,0.027247319,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Wheaton Precious Metals Corp.,-0.400843545,-0.534455567,-0.469759724,0.275987693,-0.659160386,-0.52046012,0,0,-0.149128218,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Franco-Nevada Corporation,0.256724324,0.210224671,0.288344372,1.019348658,0.314985373,0.127336928,0,0,0.276607587,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Gold Fields Limited,-0.601248279,-0.660209971,-0.68904207,-0.183787544,-0.772901756,-0.728574924,0,0,-0.19329093,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,AngloGold Ashant,0.4753179491703627,0.40008019850246873,0.3033318239031374,-0.355551697,0.21510752565378963,0.25825326040545094,0,0,0.009313705,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Kinross Gold Corporation,-0.472155747,-0.564342242,-0.557719478,0.065945971,-0.674744294,-0.583426031,0,0,-0.230375986,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Alamos Gold Inc.,-1.065976786,-1.208622704,-1.208816277,-0.173628177,-1.34715583,-1.189305434,0,0,-0.260735719,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Harmony Gold Mining Company Limited,-0.581130272,-0.601328429,-0.573834266,0.22220701997543316,-0.620973614,-0.706223039,0,0,-0.331205715,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Pan American Silver Corp.,1.321567248982635,1.1604158055650453,1.2833298980117058,-0.553863234,1.0513030888497665,1.1558230696177805,0,0,0.069956261,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Endeavour Mining plc,0.8635838241543106,0.7481750285123026,0.7394481834693509,-0.406773479,0.6371490403369201,0.7624847163116926,0,0,0.2196265785698624,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Osisko Gold Royalties Ltd,-0.893799695,-0.91143872,-0.933284009,0.4587961474477984,-0.999722614,-0.918882801,0,0,-0.122573112,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Eldorado Gold Corporation,-0.995769256,-1.062858495,-1.139219533,-0.203614039,-1.237584688,-1.097321787,0,0,-0.33106302,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,IAMGOLD Corporation,0.3370193940058064,0.316296981,0.2312795454751439,1.7588867392070184,0.11710385346986626,0.2604122546228901,0,0,-0.000825465,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Coeur Mining, Inc.",1.308752885132082,1.1998219805047345,1.3068532215868787,-0.637976059,1.1905488539744709,1.1355818879081414,0,0,-0.00958331,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Equinox Gold Corp.,-1.164885951,-1.34100899,-1.263486656,-0.288913956,-1.414407861,-1.333288027,0,0,-0.169753937,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Orla Mining Ltd.,0.364008483,0.3468889679709777,0.30919542146487944,-0.605662602,0.17365818842791528,0.28766821450280083,0,0,0.15973334000318926,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Sandstorm Gold Ltd.,1.2547763301300272,1.2176502174658497,1.2205987229792168,0.8788345131169978,1.0361884722755352,1.1707704561675105,0,0,0.102072548,-1.162020525,1.949617425283261,-2.052406955,0,0,0,0,0,0,0,0,0,0,0,1
